entity_id,date,volume,own_price,comp_price_1,comp_price_2
1000,2023-02-09,1910.4504286204847,1.6137845245709792,1.5980425670843061,1.5441233810301924
1000,2023-02-10,1882.3379809351304,1.5777739882312833,1.6148326086709632,1.5546176862461052
1000,2023-02-11,1944.0490041438634,1.601287301605691,1.6158968975224857,1.643533157620718
1000,2023-02-12,1884.6095364349017,1.565400155590236,1.5667683440251807,1.5986320508216942
1000,2023-02-13,1916.340214615623,1.6169852161382945,1.6191577831702888,1.5832137963968096
1000,2023-02-14,2205.5874846609936,1.5646694713809308,1.6748302414964142,1.5965481939306398
1000,2023-02-15,2042.8418408926595,1.5936371780139624,1.5639071079425781,1.6318847767570848
1000,2023-02-16,2064.0978718001816,1.5837483320776684,1.589073605058112,1.6224112094424714
1000,2023-02-17,1952.2436384767723,1.5742766443403324,1.6241647117749514,1.5791119082203466
1000,2023-02-18,1898.8900278550211,1.6053990754965821,1.6141008539354804,1.5964967315866059
1000,2023-02-19,1782.7957175660174,1.6139460469018094,1.599726188412916,1.5604401010689475
1000,2023-02-20,2120.219525956998,1.5736174147960262,1.6189709914543755,1.6354455184884715
1000,2023-02-21,2012.1710111833781,1.598886559121979,1.6199512355232586,1.5686414018251809
1000,2023-02-22,2006.1359709323465,1.6215447032912325,1.593515531158537,1.6276741362770577
1000,2023-02-23,2080.479122158295,1.59744349988809,1.6327240165637245,1.6323256811447264
1000,2023-02-24,1745.6817971104695,1.5960980326867487,1.5582206155747615,1.532766840996275
1000,2023-02-25,1916.8940267583655,1.557027646624952,1.5916084924633733,1.5714110670505594
1000,2023-02-26,1887.700154770471,1.5749351712519775,1.5803616225628652,1.5960055252261944
1000,2023-02-27,1941.2915526171862,1.6037891036258152,1.6396089809585483,1.5979396167274051
1000,2023-02-28,2163.0772573460554,1.620066286543596,1.6644686554463357,1.6665341270573832
1000,2023-03-01,1984.5178132509593,1.613757971604461,1.5932518750723579,1.6104805373992312
1000,2023-03-02,1968.0903542720057,1.5773611951694269,1.5794626143979864,1.5260322823609407
1000,2023-03-03,1805.761316845269,1.5991529173733043,1.5827701639900509,1.5800837004641386
1000,2023-03-04,1974.0269775889967,1.6003435020337702,1.621159027427189,1.643453850939477
1000,2023-03-05,1904.6911957625293,1.5781827486599689,1.552992623740485,1.6665462086346357
1000,2023-03-06,2001.0594854104593,1.592408733906571,1.5856758178883619,1.667677803943454
1000,2023-03-07,2026.8481673498575,1.5528983452934089,1.553949302490166,1.5885928365347053
1000,2023-03-08,2162.3128099425403,1.5902293337937676,1.6390896062803344,1.6457281290106114
1000,2023-03-09,2114.7286490170786,1.6008970868999723,1.5945528437937673,1.6867174538625749
1000,2023-03-10,1865.3721054190457,1.6057408306603027,1.5867238509496153,1.5952334410092484
1000,2023-03-11,1932.7256102084561,1.5804949031691353,1.5358762672499022,1.6440192071916604
1000,2023-03-12,1868.9898634231129,1.6015841195266305,1.613403032107541,1.5956364733501518
1000,2023-03-13,1873.2837478418944,1.6104973860682952,1.5782045937429912,1.6011015071759906
1000,2023-03-14,1965.427692530331,1.6118377986014958,1.5741304617773735,1.5785780310879076
1000,2023-03-15,2141.7867928280943,1.5802035595792596,1.603657994082836,1.616050142085991
1000,2023-03-16,2024.7623684727132,1.5570441444859262,1.6093496870385142,1.5643924584074624
1000,2023-03-17,1840.6140643204708,1.6238547722413483,1.5727214948791255,1.639275069434433
1000,2023-03-18,1871.4113378603597,1.5930405069060265,1.580560116141423,1.6032624989634605
1000,2023-03-19,1929.9686879536514,1.5880130807671669,1.5771019339169485,1.6307632962358019
1000,2023-03-20,1832.3822287842258,1.6310439295213612,1.5846663628559057,1.5682737894082268
1000,2023-03-21,1820.6267797040568,1.6168960351601334,1.5390362237205055,1.5749266362529657
1000,2023-03-22,2140.138485169702,1.5788146451627236,1.6159179266102552,1.6194798208633536
1000,2023-03-23,2033.9990845045631,1.5866157265406235,1.5300970442656534,1.6636148373872306
1000,2023-03-24,2018.2291448131048,1.5841315085865106,1.6112128169688247,1.6471128082485613
1000,2023-03-25,1838.6583289080415,1.6158846634927404,1.6095708528029977,1.6276992403817812
1000,2023-03-26,2055.4520635591316,1.552056058025119,1.5728707534254291,1.6472020313744888
1000,2023-03-27,1962.6238323568443,1.5791507247021588,1.5837278494622726,1.59261506356495
1000,2023-03-28,2085.252682023502,1.60265130640057,1.6309317235039893,1.6236321007831236
1000,2023-03-29,1963.6414127230557,1.5859335519919386,1.5494292775503995,1.5590321001838523
1000,2023-03-30,2014.1498350546772,1.602270124479113,1.5948871566601284,1.6321377489789004
1000,2023-03-31,2082.68692330248,1.5841587326923945,1.661070415651578,1.609046644126559
1000,2023-04-01,2013.9516820184147,1.5905789380119717,1.628809923176964,1.6654410883343145
1000,2023-04-02,1817.019835124013,1.5896430975594797,1.5492120929523912,1.6241578331611286
1000,2023-04-03,1996.867444581256,1.5545434463832775,1.623775588845101,1.5203923237247212
1000,2023-04-04,2096.1660932166674,1.6076368370551513,1.6099380020343654,1.6316185295250902
1000,2023-04-05,2052.1786652140763,1.5913253544087238,1.6138048653254344,1.5875055989668634
1000,2023-04-06,1916.3964773959267,1.599616020695741,1.6016619024572574,1.5489037419818956
1000,2023-04-07,2019.6221148669495,1.5437522846982472,1.601066631461184,1.6039464981233884
1000,2023-04-08,1835.9142736668541,1.5979853629045557,1.5895387168018962,1.590578178392655
1000,2023-04-09,1904.1809966993605,1.586537102560233,1.6382845764125789,1.6052959159684799
1000,2023-04-10,1907.255857589279,1.6140065130067713,1.551739873258306,1.61421724912357
1000,2023-04-11,2015.736694407286,1.597644250446224,1.5679607843570904,1.5806429993073248
1000,2023-04-12,2149.2670815859815,1.5961970347827081,1.5962434207709788,1.6548480909138807
1000,2023-04-13,2077.7601064973264,1.5723899117793187,1.6235949721211242,1.599441102024888
1000,2023-04-14,2010.7414656006563,1.584124570189125,1.6374689319410962,1.6279105834637664
1000,2023-04-15,1805.9134063929375,1.610518847929485,1.5408713836115948,1.6505711284038342
1000,2023-04-16,1829.1559666336775,1.583063286803707,1.5988016092997646,1.5059629435993456
1000,2023-04-17,2020.4126465123522,1.5925032115518631,1.6222439980264642,1.6060255990071193
1000,2023-04-18,1928.845480361439,1.5926735939310845,1.5843560235280294,1.5262098488767615
1000,2023-04-19,2007.5015216204774,1.5903393505935328,1.6264779072685025,1.535149746304722
1000,2023-04-20,1917.1576479325158,1.607744937356798,1.5597600195791486,1.6123045077214937
1000,2023-04-21,1968.4951421243704,1.5838639073107486,1.6544503549832061,1.5800231764232155
1000,2023-04-22,1853.3983468086585,1.5641157993399115,1.5683326045259072,1.5704365569952077
1000,2023-04-23,1760.5319909903099,1.5907585864749647,1.5945217968152907,1.50148547712293
1000,2023-04-24,1960.2902316750447,1.6098246620165721,1.608235246445278,1.640982979627595
1000,2023-04-25,2010.6077357496317,1.5818519799978115,1.5707052115568325,1.615977752786556
1000,2023-04-26,2082.8535918572343,1.580267093070791,1.6640218290265798,1.580368606139874
1000,2023-04-27,1992.1451816187353,1.5933699879159184,1.6183396394959269,1.5532801428927003
1000,2023-04-28,1715.6169583000506,1.6232733249284381,1.5636295202928399,1.5959768747972634
1000,2023-04-29,1779.9215206283359,1.5890594742733537,1.5684824013151852,1.5566159013730791
1000,2023-04-30,1820.9779285226005,1.5773330773155054,1.5609596977361642,1.5666226428800414
1000,2023-05-01,1961.4388901625168,1.6139041966554901,1.5993442587004947,1.6292201416194052
1000,2023-05-02,1884.963848290442,1.6402841647944097,1.566578353140009,1.5926657399114676
1000,2023-05-03,2103.9169303995395,1.5850361929286136,1.5795824399583562,1.656079104043113
1000,2023-05-04,2098.0089820834173,1.5545220251191947,1.6346695348024187,1.540411605124086
1000,2023-05-05,1917.2523829627962,1.5855691199360225,1.5936283046730484,1.5978921958660481
1000,2023-05-06,1805.0740334998638,1.5851593722771866,1.5790542796396205,1.567757859514386
1000,2023-05-07,1951.6020283344462,1.5427423862913177,1.567940063594,1.570990808751288
1000,2023-05-08,1947.544050139353,1.5975440644197567,1.6045051747940562,1.5894012234247286
1000,2023-05-09,1937.1822654795321,1.6033639089171694,1.5710775228264329,1.5714943646357458
1000,2023-05-10,2132.38714836429,1.6114578195323288,1.654097191415031,1.6575820629420543
1000,2023-05-11,1811.0710001034813,1.5983927237202962,1.5758608666264746,1.5527157077794125
1000,2023-05-12,1966.6687526684877,1.562311766061162,1.579038998416272,1.5805289207516893
1000,2023-05-13,1632.9159343544043,1.648473125194343,1.5586233248668655,1.6035072833526924
1000,2023-05-14,1891.9028355583948,1.5807582031466343,1.5883410345743505,1.5764991712191514
1000,2023-05-15,2133.514178673632,1.5783307950755372,1.6259874498694151,1.6236631026966153
1000,2023-05-16,1884.111944723176,1.5961921624123694,1.5396902810743052,1.55149241396319
1000,2023-05-17,2150.3892202284824,1.59040055833725,1.6074388991059243,1.65600294052757
1000,2023-05-18,1997.6265638063444,1.586428006511555,1.5749620951428345,1.6163307174629875
1000,2023-05-19,2093.3789283928368,1.5486354456910845,1.6091020713134752,1.634194413807786
1000,2023-05-20,1933.9945518109132,1.5877951247030717,1.5846914771642358,1.6307022542310183
1000,2023-05-21,1652.2907113519043,1.6138294375379951,1.5725051861100408,1.5035843804195264
1000,2023-05-22,1917.6902288238884,1.5880140034039585,1.545390018622256,1.593439713470319
1000,2023-05-23,2113.5594412672626,1.5751012578862023,1.6195699013190183,1.5966223945601377
1000,2023-05-24,2108.066860231239,1.5753014424496679,1.5977534081281792,1.6155550437033475
1000,2023-05-25,2020.308621338179,1.6121160168837536,1.608078920214645,1.6426906589338308
1000,2023-05-26,1931.1185717852375,1.5709697679786925,1.5781757260069276,1.6089503990717342
1000,2023-05-27,1963.2515574960803,1.5858470420491029,1.6380907160983507,1.6088789559264387
1000,2023-05-28,1895.2881611994576,1.5842494178755724,1.6314068256400498,1.5750120743947362
1000,2023-05-29,1987.0972458431927,1.620515643150384,1.6217130862860227,1.6317398746253668
1000,2023-05-30,2007.5006729706142,1.5716298686676209,1.5438310343417063,1.6040361495612898
1000,2023-05-31,2065.8115014602345,1.5749807098755404,1.5979154028319877,1.626220192658558
1000,2023-06-01,2141.1578122989904,1.588740652331159,1.598213501978725,1.698540440060504
1000,2023-06-02,1998.1128711048996,1.5971347974642207,1.6462624852806442,1.6164085614870334
1000,2023-06-03,1921.9144448534403,1.565968673568568,1.6003048947017713,1.5472073995982936
1000,2023-06-04,1904.6504417845588,1.5909930234434377,1.5983140772817166,1.59680139442775
1000,2023-06-05,2092.0760968979394,1.581035840198271,1.6689583097766865,1.6137556834088738
1000,2023-06-06,1913.3196500189893,1.6098425065051674,1.6249274707407195,1.569485552668042
1000,2023-06-07,1966.9569130584223,1.6182000876560763,1.5859011895811703,1.6179231772637888
1000,2023-06-08,1964.694573570935,1.5702891965696242,1.5477146261956438,1.5823681701288892
1000,2023-06-09,1786.8652118683215,1.6088863589267792,1.5925979730856248,1.540031774916484
1000,2023-06-10,1860.8971774928082,1.5724537333136541,1.6252113727947224,1.5190013671127183
1000,2023-06-11,1831.9235145484229,1.5928115590757055,1.5688242595998039,1.586216150402574
1000,2023-06-12,1982.888952959618,1.5771467026198722,1.5724705903425507,1.598769039263461
1000,2023-06-13,1849.7687540847744,1.6441961135183685,1.5893522561400713,1.5989990416683826
1000,2023-06-14,2023.100536047562,1.551230043626183,1.6344550447957706,1.486423522442587
1000,2023-06-15,1924.3514568606556,1.5985944220079313,1.5574717257663138,1.600945648650116
1000,2023-06-16,1837.91673134292,1.6094620542769766,1.588301237721688,1.6139081671618283
1000,2023-06-17,1782.6137416761305,1.602503896655771,1.5819408475875718,1.5900139838080416
1000,2023-06-18,1876.1483045342995,1.5787081746553713,1.5901209414567519,1.5939969221056483
1000,2023-06-19,1880.6056662361068,1.6028071271129745,1.5957599500536819,1.5875837708850735
1000,2023-06-20,1918.6704882662796,1.609074854887034,1.5822771308881982,1.5836289346624182
1000,2023-06-21,1939.5332094535438,1.6257255215781614,1.5998371368792146,1.6029077970260774
1000,2023-06-22,2048.4962449573186,1.559401993283194,1.573080577181037,1.555303349435629
1000,2023-06-23,1691.9316528044885,1.619112906890205,1.5555525397960883,1.560145360362368
1000,2023-06-24,1678.712544871458,1.6177314714551536,1.6154881238031833,1.5362766029108907
1000,2023-06-25,1724.0139141413185,1.6122340305280165,1.540193494237042,1.5710006873262055
1000,2023-06-26,1906.4216284277666,1.6359023674932234,1.5827261245379647,1.6466393450231507
1000,2023-06-27,2041.3126996606427,1.5670286291294153,1.5741119416315235,1.576071855364191
1000,2023-06-28,1912.5665454365108,1.632909057637361,1.543909787145272,1.614872122936942
1000,2023-06-29,1954.0732752144706,1.6252082456278794,1.5787231451187138,1.6138750732298335
1001,2023-01-01,939.9919698551669,1.6532684068160703,1.6105385514300345,1.6145816997005558
1001,2023-01-02,979.2770803699188,1.6695001136595253,1.6812945489840576,1.6367350258438451
1001,2023-01-03,993.5109716760699,1.6473001134477658,1.6474192442802253,1.609498334496055
1001,2023-01-04,1160.304000449931,1.646776800593345,1.636488580780664,1.7079104502342974
1001,2023-01-05,1076.8039838345628,1.6485976227663595,1.6805643153964105,1.6731582233177789
1001,2023-01-06,940.0865345117201,1.7169664691353597,1.6484956435828506,1.6706451709557983
1001,2023-01-07,1017.3048558098965,1.6650650085600447,1.7002429781585542,1.6376377213649482
1001,2023-01-08,963.9643680629429,1.6799198170790934,1.6469557666363508,1.7382627206898609
1001,2023-01-09,976.7264063014426,1.6782009776143278,1.6847370105416495,1.704666956355053
1001,2023-01-10,1056.4522077221372,1.6642761097879828,1.6439506630952379,1.6558640329479237
1001,2023-01-11,1051.0926220321553,1.673368735390103,1.6710958083979814,1.6123510040215798
1001,2023-01-12,1057.1946004771069,1.682443221460962,1.682558491807915,1.7089960073921686
1001,2023-01-13,960.7332973067967,1.6743571427526356,1.6636598070262245,1.5993263410293441
1001,2023-01-14,992.9079036666337,1.6441436475618185,1.673912143485845,1.6146948353371715
1001,2023-01-15,981.56023819458,1.6663311458925931,1.6645781237542843,1.6930248062648887
1001,2023-01-16,998.0627615374887,1.6676871939088036,1.6939132925492637,1.6451229892412889
1001,2023-01-17,1021.1303277992204,1.6702074538026581,1.6527298915470143,1.6533978934312383
1001,2023-01-18,1050.4926379663345,1.6620273454867567,1.7034374621371895,1.6299804862812037
1001,2023-01-19,991.9431933534607,1.6864016691593564,1.709174114900596,1.6736269694304469
1001,2023-01-20,1036.4847466756387,1.6674104581554923,1.6737762863460617,1.7013500101949213
1001,2023-01-21,930.5857603294679,1.7117427408423689,1.6502461248669726,1.722138675977407
1001,2023-01-22,948.082554147268,1.697356221284598,1.6523997027279607,1.723900157454692
1001,2023-01-23,995.0156442746556,1.6388757681492983,1.653159173857108,1.6544933940155635
1001,2023-01-24,1031.9131469193608,1.6650710806222482,1.6356405553674218,1.6350528757658187
1001,2023-01-25,1039.330563439823,1.6854512263395156,1.712279793154406,1.6258306167404322
1001,2023-01-26,1073.0240322315617,1.643310337938738,1.6642808670804108,1.692757558056648
1001,2023-01-27,1067.3924812587645,1.6715481512481403,1.6707583446163754,1.6854628289303097
1001,2023-01-28,938.5650709949518,1.6533019678414886,1.6466325788424443,1.6445249001699112
1001,2023-01-29,942.760203082894,1.6941748633297808,1.6466431645507882,1.7133254396142858
1001,2023-01-30,1035.9138658865497,1.6547203174843643,1.640794111176857,1.68462140062544
1001,2023-01-31,1054.73920210748,1.696714882396585,1.6718524689955228,1.6051350137700946
1001,2023-02-01,1050.4514040294416,1.671482086184482,1.6473811176554523,1.6502567159725445
1001,2023-02-02,1052.865203800287,1.6622258338201028,1.6855211065501687,1.7461729599206377
1001,2023-02-03,1014.8623682535211,1.6651022389125079,1.624385201529548,1.636527576772307
1001,2023-02-04,994.557346062223,1.6654363204485287,1.6502364393988986,1.6747162964355398
1001,2023-02-05,1031.1746302105687,1.6559759895196193,1.7415727511461925,1.644530027453171
1001,2023-02-06,1028.455651744162,1.6774433420765031,1.6862215230587732,1.7396330713994252
1001,2023-02-07,1077.4924442216472,1.6821744219939312,1.683484423290753,1.7101129215933002
1001,2023-02-08,1089.154049941254,1.6934079581907344,1.6977650190576585,1.7125366019878108
1001,2023-02-09,988.2105880224913,1.689894957700151,1.6607512359604781,1.6716333258273168
1001,2023-02-10,1024.5673217975996,1.66633967482868,1.6768249776361708,1.6500312258768894
1001,2023-02-11,1007.4965862161139,1.6385676555503854,1.671497750410581,1.6676222402962297
1001,2023-02-12,1023.5970854490891,1.6596092136709237,1.685129303804216,1.7522949673022021
1001,2023-02-13,1048.993860441054,1.6638588677222448,1.6732462888813064,1.7288629095605228
1001,2023-02-14,1074.1288957326908,1.6568361060789734,1.68400167366148,1.673229143296238
1001,2023-02-15,1032.6688835075174,1.6684241718529214,1.697973730865777,1.6247041663935413
1001,2023-02-16,1042.555681141914,1.654586341424552,1.7016161772377292,1.6048373021786329
1001,2023-02-17,1071.3679851558425,1.65466078783612,1.712730499247014,1.6631347679270643
1001,2023-02-18,888.633920860441,1.6745650673710504,1.6223243613574965,1.5778125401051806
1001,2023-02-19,949.3242937546526,1.6706407926454079,1.6351277938560624,1.694099036261958
1001,2023-02-20,995.4956115112899,1.6787688019291571,1.627355646409857,1.7006630715011897
1001,2023-02-21,1060.2190062001434,1.6352542749514891,1.7211638882514138,1.6229613877169378
1001,2023-02-22,1077.927172971922,1.6609400572128572,1.6643971978793188,1.6754983563428916
1001,2023-02-23,1075.6210785631256,1.6641217548021325,1.6282185956442705,1.7235153625329143
1001,2023-02-24,1004.2423861511564,1.6771601239746279,1.676046538761315,1.6840349071361351
1001,2023-02-25,1007.3832668499306,1.6696952017640132,1.68504646116601,1.7189308795752811
1001,2023-02-26,1056.9253028987976,1.6522369323287984,1.663072707541367,1.7233694669879627
1001,2023-02-27,964.2302341033075,1.6683268666681996,1.6645600398506535,1.608533774285262
1001,2023-02-28,1000.4088817473998,1.6568411097056883,1.6909840848396456,1.6396598191978882
1001,2023-03-01,1062.4465265892047,1.6340867219002693,1.6521955887925115,1.5688096053048255
1001,2023-03-02,1063.7898726526182,1.6464252555073995,1.6893387831295088,1.6827830808413824
1001,2023-03-03,972.5488213614653,1.695832744405327,1.6656567021972668,1.6194301908022821
1001,2023-03-04,894.5784149505216,1.6699324345289348,1.659135853155094,1.666840211929765
1001,2023-03-05,964.6059016239124,1.6457323781720856,1.658349456894366,1.638485408450072
1001,2023-03-06,1069.167308942891,1.654341198574328,1.7196953741754695,1.6913984928206642
1001,2023-03-07,1062.8175549355974,1.6669573857683873,1.707745441467564,1.7027501256864945
1001,2023-03-08,1079.1299623321304,1.6836686427705385,1.6867114777783916,1.6815041937868538
1001,2023-03-09,1020.6305733071622,1.6921126596826703,1.697251359829564,1.644355369907561
1001,2023-03-10,980.6718756181278,1.7004840544332889,1.7280226045487417,1.638197265646401
1001,2023-03-11,963.8494521634243,1.6593578322060973,1.6462222382615503,1.646409345007811
1001,2023-03-12,1032.762366655186,1.6652776865247643,1.6814498430110487,1.6428167782124408
1001,2023-03-13,1041.533667700638,1.6665248479333479,1.717591073473005,1.6832177251569451
1001,2023-03-14,994.7407140135731,1.6606172476215169,1.6841703175518963,1.6248530757620476
1001,2023-03-15,1131.252190247009,1.6561010491239962,1.6777414720481423,1.6916526159580934
1001,2023-03-16,1020.540203208332,1.6702538147411832,1.6289918084799135,1.6071897831615911
1001,2023-03-17,983.0100682746299,1.6873383950386098,1.71628260911372,1.6474094078552262
1001,2023-03-18,915.4705475960308,1.6788112359382523,1.6605859593717591,1.7011111758694508
1001,2023-03-19,1031.3588811670684,1.6532535243397932,1.7100609888617606,1.7209684325358818
1001,2023-03-20,1009.4683752691265,1.6547586752930754,1.680585683958466,1.67619172900294
1001,2023-03-21,1049.111442200792,1.6766367814618726,1.6649981562402405,1.7126739391403585
1001,2023-03-22,949.3351307718531,1.6887400923774258,1.688915739689434,1.5518230735447809
1001,2023-03-23,1065.586022224902,1.6398711488555657,1.6548915501278898,1.620977982584938
1001,2023-03-24,1003.5129852223483,1.6648263667924001,1.651733742330627,1.6796249336392124
1001,2023-03-25,912.0852239629878,1.6856901147589267,1.6680694351017915,1.6144450894024411
1001,2023-03-26,948.174268461879,1.69577997418267,1.6190673214101914,1.6486401719313473
1001,2023-03-27,1068.056724760206,1.6593320773456361,1.655305214337748,1.6517944701972467
1001,2023-03-28,1051.8183811153842,1.6863704474506207,1.6772228419369304,1.6829664442576266
1001,2023-03-29,1053.1553802618691,1.6643327531817025,1.6579935139953628,1.6579107844065848
1001,2023-03-30,1027.707205483723,1.6804175799142953,1.6875936646790932,1.6678426138022757
1001,2023-03-31,953.5892138989736,1.6840913318640334,1.6681238340794666,1.5858367509886995
1001,2023-04-01,891.6158460248295,1.7075322724655984,1.6957050816657735,1.5499145632422362
1001,2023-04-02,926.5335807181673,1.6780202564712352,1.6990102628721093,1.6241685412849627
1001,2023-04-03,1043.5293390270813,1.661951130354717,1.6470517095491097,1.7423260325246552
1001,2023-04-04,1077.7181472126224,1.6687731564728554,1.6918668102906465,1.685592053888888
1001,2023-04-05,1117.492953402738,1.6697867593042832,1.737867245927132,1.6634600264886403
1001,2023-04-06,1020.9120631509609,1.6785393828105675,1.6989305563587234,1.7132459905923991
1001,2023-04-07,962.3420714269051,1.6718174876747645,1.7147677243390167,1.6199109626492363
1001,2023-04-08,973.2193788893314,1.6721919226789892,1.663840627972194,1.678915274782123
1001,2023-04-09,1029.6175796294883,1.6608816456641708,1.7141761164417433,1.683906150430543
1001,2023-04-10,1016.3430068446095,1.677712779766981,1.701448893037723,1.616660465764504
1001,2023-04-11,1075.675358756373,1.6627636666293333,1.656837873269184,1.7207930509024485
1001,2023-04-12,1033.21152857103,1.6438392766320797,1.6605726236414677,1.6663879402732424
1001,2023-04-13,989.9848711454899,1.6459369313808576,1.713599930266733,1.6318863244372508
1001,2023-04-14,964.1426322987388,1.6986050815727112,1.6465959259392988,1.6128411866336838
1001,2023-04-15,963.0919442719763,1.6854000881098157,1.6451202680146522,1.7558622105837562
1001,2023-04-16,949.7423948718807,1.6379733290347118,1.5907826069237767,1.7574024812736135
1001,2023-04-17,1056.9339582247328,1.6934502347401943,1.696441891330273,1.7633548746235548
1001,2023-04-18,1067.4953012054073,1.6809433501657192,1.6836074086199424,1.699901400721196
1001,2023-04-19,1064.3761289810693,1.6506854865926504,1.6688908114885401,1.6632610532540029
1001,2023-04-20,992.9676926051843,1.6459929562269655,1.6149760739441223,1.6618311932981937
1001,2023-04-21,951.0709829912203,1.68413111049003,1.6711616029045882,1.7214448698237679
1001,2023-04-22,972.68079719568,1.6461150304992176,1.6360759342728737,1.7033956258895124
1001,2023-04-23,920.6156612797772,1.667872288492903,1.6822663413407204,1.6270310001754384
1001,2023-04-24,1047.3787466267236,1.6339049036993505,1.6477237490514474,1.6785560557356853
1001,2023-04-25,1096.1613535942408,1.670243061051277,1.6651756444021835,1.6878643765466697
1001,2023-04-26,1068.2097478375406,1.6682107284306296,1.669521513449421,1.6485885567249736
1001,2023-04-27,1025.3976931277673,1.6517249446138487,1.667230580479755,1.6673884460181392
1001,2023-04-28,998.557514089312,1.6408875136621581,1.623686620215993,1.7357478480974613
1001,2023-04-29,1008.6717502546941,1.6598657848041434,1.6442125604029079,1.7015617534477614
1001,2023-04-30,1044.7991744324866,1.6490578373047886,1.6455600596426678,1.6769245448589358
1001,2023-05-01,1003.1500038643866,1.6784403159886259,1.6301368257990985,1.678157606779065
1001,2023-05-02,1040.2647493834074,1.666641007809566,1.6602061486036526,1.6605719503806469
1001,2023-05-03,1078.0134775440674,1.6546149426698271,1.6946811518738312,1.754185698433638
1001,2023-05-04,1136.53337667447,1.6496912870105893,1.6631163169194463,1.7689531518761565
1001,2023-05-05,1039.5308631843695,1.6771444399536892,1.716095802792277,1.6436212487016642
1001,2023-05-06,932.1944006132588,1.654131160091011,1.6543909461403592,1.6576215639658893
1001,2023-05-07,920.6384902463109,1.6664464477351684,1.6462864520180036,1.6168071676994935
1001,2023-05-08,1007.6809145778976,1.672382383014273,1.6727783557237061,1.6035289525218388
1001,2023-05-09,974.0517851935961,1.6903181582194498,1.6059527090928403,1.6807270411638866
1001,2023-05-10,1098.5032494174159,1.6516645412548157,1.715941949975115,1.6825255387446256
